INFO - Admin portal endpoints registered at /admin
INFO - LLM telemetry: litellm not available, skipping litellm callback
INFO - LLM telemetry: byllm not available, skipping agent callback
INFO - LLM telemetry endpoints registered: /admin/llm/telemetry/{summary,traces,traces/{id},filters}
INFO - Log query endpoints registered: /admin/logs/{,services,trace/{id}}
INFO - Trace query endpoints registered: /admin/traces/{,services,{id}}
INFO - No emailer provider configured - email features disabled. Set [plugins.scale.emailer] provider = 'smtp' (or a custom 'module.path:ClassName') in jac.toml to enable.

  JAC DEV SERVER v0.16.1

  ➜  Local:     http://localhost:8000/

  🚀 Server ready

  JAC DEV SERVER v0.16.1

  ➜  Local:     http://localhost:8000/

  🚀 Server ready

{"ts": "2026-08-16T10:02:24.291528Z", "level": "INFO", "service": "unknown", "trace_id": null, "msg": "127.0.0.1:33672 - \"GET /docs HTTP/1.1\" 200"}
{"ts": "2026-08-16T10:02:24.344316Z", "level": "INFO", "service": "unknown", "trace_id": "b0104cce-5a8d-4e36-93c4-f8b6d1ea4a22", "msg": "[trace=b0104cce] [TTG-DEBUG] topology_index: nodes=1001, edges=1000, topology_index_data=present"}
{"ts": "2026-08-16T10:02:24.344537Z", "level": "INFO", "service": "unknown", "trace_id": "b0104cce-5a8d-4e36-93c4-f8b6d1ea4a22", "msg": "[trace=b0104cce] [TTG-EXTRACT] cache MISS for Traverse, extracting from AST"}
{"ts": "2026-08-16T10:02:24.344759Z", "level": "INFO", "service": "unknown", "trace_id": "b0104cce-5a8d-4e36-93c4-f8b6d1ea4a22", "msg": "[trace=b0104cce] [TTG-DEBUG] extracted 1 visits: [('from=Item', 'edge=Next', \"chain=[('Next', None, 2)]\")]"}
{"ts": "2026-08-16T10:02:24.345901Z", "level": "INFO", "service": "unknown", "trace_id": "b0104cce-5a8d-4e36-93c4-f8b6d1ea4a22", "msg": "[trace=b0104cce] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T10:02:24.345999Z", "level": "INFO", "service": "unknown", "trace_id": "b0104cce-5a8d-4e36-93c4-f8b6d1ea4a22", "msg": "[trace=b0104cce] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T10:02:24.346062Z", "level": "INFO", "service": "unknown", "trace_id": "b0104cce-5a8d-4e36-93c4-f8b6d1ea4a22", "msg": "[trace=b0104cce] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T10:02:24.346119Z", "level": "INFO", "service": "unknown", "trace_id": "b0104cce-5a8d-4e36-93c4-f8b6d1ea4a22", "msg": "[trace=b0104cce] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T10:02:24.346186Z", "level": "INFO", "service": "unknown", "trace_id": "b0104cce-5a8d-4e36-93c4-f8b6d1ea4a22", "msg": "[trace=b0104cce] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T10:02:24.346241Z", "level": "INFO", "service": "unknown", "trace_id": "b0104cce-5a8d-4e36-93c4-f8b6d1ea4a22", "msg": "[trace=b0104cce] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T10:02:24.346293Z", "level": "INFO", "service": "unknown", "trace_id": "b0104cce-5a8d-4e36-93c4-f8b6d1ea4a22", "msg": "[trace=b0104cce] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
