INFO - Admin portal endpoints registered at /admin
INFO - LLM telemetry: litellm not available, skipping litellm callback
INFO - LLM telemetry: byllm not available, skipping agent callback
INFO - LLM telemetry endpoints registered: /admin/llm/telemetry/{summary,traces,traces/{id},filters}
INFO - Log query endpoints registered: /admin/logs/{,services,trace/{id}}
INFO - Trace query endpoints registered: /admin/traces/{,services,{id}}
INFO - No emailer provider configured - email features disabled. Set [plugins.scale.emailer] provider = 'smtp' (or a custom 'module.path:ClassName') in jac.toml to enable.

  JAC DEV SERVER v0.16.1

  ➜  Local:     http://localhost:8000/

  🚀 Server ready

  JAC DEV SERVER v0.16.1

  ➜  Local:     http://localhost:8000/

  🚀 Server ready

{"ts": "2026-08-16T09:59:14.385144Z", "level": "INFO", "service": "unknown", "trace_id": null, "msg": "127.0.0.1:46888 - \"GET /docs HTTP/1.1\" 200"}
{"ts": "2026-08-16T09:59:14.435164Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-DEBUG] topology_index: nodes=1001, edges=1000, topology_index_data=present"}
{"ts": "2026-08-16T09:59:14.435383Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-EXTRACT] cache MISS for Traverse, extracting from AST"}
{"ts": "2026-08-16T09:59:14.435604Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-DEBUG] extracted 1 visits: [('from=Item', 'edge=Next', \"chain=[('Next', None, 2)]\")]"}
{"ts": "2026-08-16T09:59:14.436742Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T09:59:14.436840Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T09:59:14.436899Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T09:59:14.436955Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T09:59:14.437012Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T09:59:14.437067Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T09:59:14.437119Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T09:59:14.437173Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
{"ts": "2026-08-16T09:59:14.437224Z", "level": "INFO", "service": "unknown", "trace_id": "185ac559-0d25-435a-8ab7-18817da3d157", "msg": "[trace=185ac559] [TTG-BFS] cur_type=Item from=Item is_visit=True chain_results=1 added=1 enqueued=1"}
